BGRI2021,DT21,DTMN21,DTMNFR21,DTMNFRSEC2,SECNUM21,SSNUM21,SECSSNUM21,DT,CC,FR,SEC,SS,NUTS3_13,NUTS2_13,NUTS1_13,SUBSECCAO,N_EDIFICIO,N_EDIFIC_1,N_EDIFIC_2,N_EDIFIC_3,N_EDIFIC_4,N_EDIFIC_5,N_EDIFIC_6,N_EDIFIC_7,N_EDIFIC_8,N_EDIFIC_9,N_EDIFI_10,N_EDIFI_11,N_ALOJAMEN,N_ALOJAM_1,N_ALOJAM_2,N_ALOJAM_3,N_RHABITUA,N_RHABIT_1,N_RHABIT_2,N_RHABIT_3,N_AGREGADO,N_ADP_1_OU,N_ADP_3_OU,N_NUCLEOS_,N_NUCLEOS1,N_INDIVIDU,N_INDIVI_1,N_INDIVI_2,N_INDIVI_3,N_INDIVI_4,N_INDIVI_5,N_INDIVI_6,N_IND_ENSI,N_IND_EN_1,N_IND_EN_2,N_IND_EMPR,N_IND_REFO,svf_stdev,svf_min,svf_max,svf_varian,OBJECTID_1,BGRI2021_1,FREQUENCY,MEAN_altura,STD_altura,Shape_Length,Shape_Area,MBV,HVC,svf_mean
11151602205,11,1115,111516,111516022,022,05,02205,11,15,16,022,05,170,17,1,11151602205,9,9,0,9,7,2,0,7,1,1,0,8,11,11,11,0,0,5,8,2,11,7,4,8,3,26,14,12,2,3,13,8,17,3,3,9,9,0.222136387753034,-0.252701461315155,0.998269975185394,0.049344574763966,544,11151602205,15,6.418000000000001,2.722971591058982,551.672175783067928,10258.641041937018599,754.983936424107810,0.424271048778277,0.670683031727027
11151401603,11,1115,111514,111514016,016,03,01603,11,15,14,016,03,170,17,1,11151401603,16,4,12,16,5,11,0,9,6,1,0,9,88,88,78,10,9,22,27,50,78,42,36,54,35,196,93,103,40,18,107,31,92,59,17,82,31,0.262732812712567,-0.212292075157166,0.997053861618042,0.069028530875857,289,11151401603,16,12.466875000000002,3.058449975069071,310.611974996331810,5212.295385297656139,1741.944663499567241,0.245326112202863,0.545174833398907
11151602506,11,1115,111516,111516025,025,06,02506,11,15,16,025,06,170,17,1,11151602506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242910050484874,-0.353397279977798,0.999380350112915,0.059005292626564,570,11151602506,9,5.712222222222228,3.270022086231905,1338.052937131880299,85059.717095570784295,2288.996059679358950,0.572460586969211,0.732930872177047
11151401604,11,1115,111514,111514016,016,04,01604,11,15,14,016,04,170,17,1,11151401604,27,16,11,26,21,6,0,23,4,0,0,19,86,86,71,15,7,4,13,55,71,51,20,43,21,149,69,80,26,10,78,35,75,30,9,56,33,0.247628602940170,-0.228220388293266,0.990174829959869,0.061319924994100,290,11151401604,24,8.675416666666667,3.312994152367795,368.902746535693950,5857.885650005030584,790.418354518245337,0.381883001089415,0.542129111850537
11151600801,11,1115,111516,111516008,008,01,00801,11,15,16,008,01,170,17,1,11151600801,11,0,11,8,0,11,0,0,11,0,0,5,197,197,175,22,55,1,121,42,175,122,53,112,54,382,163,219,48,38,219,77,198,93,49,185,71,0.263759613263152,-0.388239920139313,0.999131202697754,0.069569133588727,455,11151600801,47,8.699574468085109,7.084033780099783,921.365461179754448,47489.018629881298693,2443.616482951166745,0.814296584975273,0.636546539743688
11151401705,11,1115,111514,111514017,017,05,01705,11,15,14,017,05,170,17,1,11151401705,12,0,12,12,2,10,0,9,3,0,0,3,128,128,112,16,5,27,25,84,112,75,37,66,32,245,119,126,32,32,113,68,137,54,15,95,65,0.236096254840892,-0.385339468717575,0.999832451343536,0.055741441549895,298,11151401705,12,14.555000000000000,6.437997288824303,419.266133616222533,7073.524552138709623,2512.765002046300197,0.442322039768073,0.644440594628755
11151401706,11,1115,111514,111514017,017,06,01706,11,15,14,017,06,170,17,1,11151401706,26,9,17,26,7,19,0,15,10,1,0,13,151,151,121,30,19,27,33,88,121,71,50,87,57,287,131,156,53,35,150,49,142,72,20,124,47,0.268753626221466,-0.359411418437958,0.998751640319824,0.072228511607187,299,11151401706,24,11.200000000000003,5.335406752759465,460.172465971774159,9109.536063044346520,1439.251695575840813,0.476375602924952,0.581640790223130
11151600802,11,1115,111516,111516008,008,02,00802,11,15,16,008,02,170,17,1,11151600802,8,0,8,7,0,8,0,0,8,0,0,8,175,175,156,19,43,0,69,80,156,98,58,89,60,361,167,194,77,45,195,44,196,66,20,141,43,0.265332605404660,-0.265881270170212,0.998858988285065,0.070401391490825,456,11151600802,7,14.545714285714281,0.362300848414557,415.936780831364274,10336.683050185447428,4532.322450147498785,0.024907738547455,0.546609174189167
11151401601,11,1115,111514,111514016,016,01,01601,11,15,14,016,01,170,17,1,11151401601,20,3,17,20,4,16,1,9,10,0,0,11,135,135,120,15,9,23,65,46,120,78,42,88,41,280,136,144,43,28,150,59,145,64,20,119,64,0.257741346621682,-0.360152214765549,0.996924877166748,0.066430601758358,287,11151401601,18,13.127777777777776,3.090455050360812,440.351928549392937,8796.649904605947086,2278.829389990745312,0.235413418986435,0.535065603918814
11151602103,11,1115,111516,111516021,021,03,02103,11,15,16,021,03,170,17,1,11151602103,3,0,3,3,0,3,0,2,1,0,0,0,41,41,34,7,0,0,25,6,34,20,14,26,10,82,40,42,9,7,37,29,43,19,12,35,21,0.263584277536888,-0.314757525920868,0.977457523345947,0.069476671364643,537,11151602103,3,17.913333333333338,0.361985266735181,211.381315122510529,2421.587318170055823,3758.306678227783323,0.020207588392362,0.414042771379666
11151602104,11,1115,111516,111516021,021,04,02104,11,15,16,021,04,170,17,1,11151602104,7,0,7,6,0,7,0,0,7,0,0,3,187,187,163,24,46,0,117,37,163,108,55,115,44,368,157,211,46,34,216,72,170,96,62,165,75,0.248306879516996,-0.437862485647202,0.996160984039307,0.061656306415468,538,11151602104,7,27.808571428571423,5.707543045746356,383.595307816049001,5758.091134011723625,6863.482634812615288,0.205244021988208,0.488577463319175
11151603421,11,1115,111516,111516034,034,21,03421,11,15,16,034,21,170,17,1,11151603421,9,9,0,9,6,3,0,6,0,0,3,0,12,12,10,2,2,8,7,2,10,4,6,10,6,34,16,18,8,6,16,4,14,6,6,15,4,0.230970852910823,-0.200652450323105,0.998377799987793,0.053347534894353,679,11151603421,8,7.162500000000001,1.872757706851431,323.118750591090020,6339.147604005464018,824.248754924436753,0.261467044586587,0.647095022610967
11151603422,11,1115,111516,111516034,034,22,03422,11,15,16,034,22,170,17,1,11151603422,34,27,7,34,29,5,0,24,7,0,3,0,76,76,66,10,15,22,33,24,66,49,17,41,17,134,60,74,16,12,74,32,69,32,16,54,36,0.257255028379289,-0.236823171377182,0.999821662902832,0.066180149626429,680,11151603422,31,8.538387096774192,2.129939117712356,677.191858227764556,16126.694133527878876,1188.575125576304799,0.249454503944550,0.630684002327611
11151603103,11,1115,111516,111516031,031,03,03103,11,15,16,031,03,170,17,1,11151603103,23,3,20,22,4,19,0,23,0,0,0,5,135,135,117,18,5,1,53,59,117,82,35,61,31,239,117,122,34,14,131,60,118,58,40,94,61,0.291071095859680,-0.186156302690506,0.996306717395782,0.084722382844955,636,11151603103,22,12.985909090909088,1.733338807017663,438.318328391935779,7047.755524506187612,1882.500492186551128,0.133478433807234,0.523371205421914
11151501801,11,1115,111515,111515018,018,01,01801,11,15,15,018,01,170,17,1,11151501801,15,0,15,14,0,15,0,0,0,15,0,6,204,204,188,16,115,124,92,90,188,83,105,166,107,566,265,301,126,73,311,56,232,134,81,216,55,0.260278672144316,-0.416315019130707,0.999266803264618,0.067744987173208,418,11151501801,18,19.069444444444446,7.214175157467028,602.201176271237955,18501.559579765376839,4781.857723123956021,0.378310714739713,0.609900314149823
11151400101,11,1115,111514,111514001,001,01,00101,11,15,14,001,01,170,17,1,11151400101,10,0,10,7,0,10,0,1,9,0,0,3,257,257,216,41,113,19,162,37,216,143,73,138,57,472,221,251,48,38,265,121,146,124,157,212,111,0.267949266856471,-0.397148102521896,0.999783515930176,0.071796809608920,219,11151400101,11,30.349090909090911,9.466846839941434,576.566622083961306,11529.571919651325516,7395.768591861508867,0.311931809367828,0.537401070880010
11151701801,11,1115,111517,111517018,018,01,01801,11,15,17,018,01,170,17,1,11151701801,22,0,22,20,0,22,4,17,1,0,0,15,163,163,142,21,15,9,60,77,142,95,47,85,42,305,122,183,38,35,157,75,133,75,58,117,72,0.288329575759514,-0.267187625169754,0.998251080513000,0.083133944257661,788,11151701801,23,14.389130434782606,3.096125016625956,395.761722061056332,9138.070018825774241,2418.034603842993420,0.215171099508678,0.497738134403507
11151501803,11,1115,111515,111515018,018,03,01803,11,15,15,018,03,170,17,1,11151501803,5,0,5,5,0,5,0,0,0,5,0,5,57,57,52,5,12,2,1,49,52,26,26,45,26,156,74,82,36,20,80,20,96,12,4,29,18,0.190285355947883,-0.065721996128559,0.998057663440704,0.036208516688212,420,11151501803,5,13.949999999999998,0.677089358947542,347.024143902709284,5199.319122841856370,2535.806212926941953,0.048536871609143,0.615779387928236
11151700602,11,1115,111517,111517006,006,02,00602,11,15,17,006,02,170,17,1,11151700602,6,0,6,6,0,6,0,0,0,6,0,0,49,49,42,7,37,41,38,2,42,23,19,34,18,113,57,56,28,8,62,15,30,37,27,60,12,0.225037434550991,-0.446061611175537,0.998421311378479,0.050641846949292,718,11151700602,5,12.291999999999991,7.985103004971190,365.112443706396391,7603.051673271221262,8510.798613420582114,0.649617881953400,0.539429479808684
11151700603,11,1115,111517,111517006,006,03,00603,11,15,17,006,03,170,17,1,11151700603,42,0,42,40,0,42,0,34,0,8,0,0,408,408,330,78,88,86,212,103,330,221,109,198,94,717,330,387,89,71,380,177,311,179,150,311,177,0.248777069328678,-0.425171226263046,0.999734103679657,0.061890030223766,719,11151700603,48,15.088333333333329,5.325825611087573,1265.641255264992878,44785.580763573016156,3388.760505260374430,0.352976401927819,0.566500918321660
11151602902,11,1115,111516,111516029,029,02,02902,11,15,16,029,02,170,17,1,11151602902,19,7,12,19,6,13,5,10,3,1,0,8,78,78,63,15,6,10,39,19,63,47,16,36,11,121,56,65,9,8,59,45,62,25,25,45,38,0.288042484376469,-0.349002957344055,0.994739353656769,0.082968472805768,627,11151602902,25,9.800800000000002,3.253737491972368,795.734478941047882,30997.067568492599094,2069.898687721939496,0.331986928819318,0.481777757277183
11151402102,11,1115,111514,111514021,021,02,02102,11,15,14,021,02,170,17,1,11151402102,14,0,14,11,0,14,0,0,14,0,0,11,298,298,262,36,131,36,205,33,262,175,87,177,74,585,268,317,67,52,328,138,171,157,202,289,132,0.279710277486439,-0.437560141086578,0.998663365840912,0.078237839331541,316,11151402102,16,28.598125000000000,9.466177840959187,679.750163615335737,16059.476834054965366,7782.022734084830518,0.331006939824173,0.430524872155208
11151701706,11,1115,111517,111517017,017,06,01706,11,15,17,017,06,170,17,1,11151701706,1,0,1,1,0,1,0,0,1,0,0,0,25,25,23,2,18,17,20,2,23,12,11,18,8,55,22,33,3,9,30,13,20,14,18,28,14,0.219420797021818,-0.395636916160583,0.999792575836182,0.048145486165690,786,11151701706,2,11.505000000000003,13.526952724098662,682.465920544854043,26747.320772670675069,2509.406944627427038,1.175745564893408,0.712084021146392
11151501702,11,1115,111515,111515017,017,02,01702,11,15,15,017,02,170,17,1,11151501702,28,0,28,25,0,28,0,27,1,0,0,1,244,244,198,46,8,1,95,91,198,139,59,127,49,418,184,234,47,35,188,148,228,100,42,156,141,0.289481033074863,-0.326590836048126,0.998382866382599,0.083799268510090,416,11151501702,36,13.947777777777778,3.072117102596105,633.043965383630848,18121.307313259076182,2586.540226324534160,0.220258535197681,0.559888396979691
11151603105,11,1115,111516,111516031,031,05,03105,11,15,16,031,05,170,17,1,11151603105,14,0,14,12,0,14,3,11,0,0,0,1,103,103,86,17,3,3,43,41,86,53,33,44,23,197,85,112,31,22,102,42,86,50,32,82,36,0.267787734827433,-0.166278734803200,0.999155521392822,0.071710270924008,638,11151603105,16,13.628750000000002,3.183978381417395,340.283782612597463,6294.206165355841222,2078.737802984132486,0.233622187025031,0.516451192398464
11151602903,11,1115,111516,111516029,029,03,02903,11,15,16,029,03,170,17,1,11151602903,25,1,24,20,1,24,6,16,3,0,0,9,177,177,139,38,23,10,67,56,139,98,41,76,27,295,141,154,21,26,154,94,121,81,62,131,87,0.292795138276954,-0.325451046228409,0.999897420406342,0.085728992998620,628,11151602903,43,15.751395348837214,6.649320259350309,708.960556167817572,19879.384941614123818,3068.603059749029853,0.422141665045641,0.498406787530280
11151602214,11,1115,111516,111516022,022,14,02214,11,15,16,022,14,170,17,1,11151602214,9,4,5,9,5,4,0,3,4,2,0,2,40,40,38,2,20,25,25,9,38,22,16,23,14,87,50,37,12,12,51,12,33,32,15,42,9,0.251908635398260,-0.364453077316284,0.996681034564972,0.063457960588214,553,11151602214,14,9.560714285714283,4.846469713236504,776.614781872698813,16623.875121514884086,2014.579322154131205,0.506915024171170,0.637825328128788
11151401401,11,1115,111514,111514014,014,01,01401,11,15,14,014,01,170,17,1,11151401401,22,3,19,22,5,17,0,11,6,4,1,2,123,123,91,32,14,46,45,38,91,58,33,65,34,215,104,111,33,26,121,35,83,58,40,102,39,0.242125409240343,-0.244659662246704,0.996934711933136,0.058624713799804,274,11151401401,19,11.307368421052637,3.114075290079015,547.213762659678309,12081.157971616636132,1799.460083031992099,0.275402301766437,0.545176762573221
11151400703,11,1115,111514,111514007,007,03,00703,11,15,14,007,03,170,17,1,11151400703,73,33,40,68,37,36,0,67,6,0,0,24,295,295,218,77,6,15,45,167,218,155,63,141,64,481,241,240,62,56,242,121,272,96,23,195,120,0.243571936280465,-0.423112422227859,0.994791686534882,0.059327288143415,245,11151400703,64,10.288749999999995,5.013280616490815,1096.420447710599774,27839.672750176003319,1221.786044206573706,0.487258473234437,0.559513849632134
11151400704,11,1115,111514,111514007,007,04,00704,11,15,14,007,04,170,17,1,11151400704,18,3,15,18,7,11,0,12,5,1,0,6,100,100,75,25,10,21,24,48,75,53,22,50,23,161,80,81,16,20,85,40,96,33,14,66,36,0.241860111853608,-0.303650677204132,0.997360885143280,0.058496313705840,246,11151400704,19,9.299999999999999,4.136306726215225,493.571461795027233,9395.028979005530346,1133.779003108244751,0.444764164109164,0.552053457596710
11151600803,11,1115,111516,111516008,008,03,00803,11,15,16,008,03,170,17,1,11151600803,8,0,8,8,0,8,0,0,8,0,0,8,176,176,161,15,34,5,2,155,161,89,72,106,66,423,207,216,95,56,200,72,248,48,15,114,76,0.255810672225577,-0.392096936702728,0.999270796775818,0.065439100024501,457,11151600803,8,14.895000000000007,0.450174569314104,411.959893691261243,10309.419625713568166,4601.716706372804765,0.030223200356771,0.566482990027673
11151601604,11,1115,111516,111516016,016,04,01604,11,15,16,016,04,170,17,1,11151601604,22,14,8,22,14,8,1,15,4,2,0,9,81,81,66,14,20,16,47,18,67,38,29,57,25,167,82,85,18,20,91,38,93,40,12,78,38,0.241576066561977,-0.308901637792587,0.999344408512115,0.058358995935557,500,11151601604,15,10.287333333333338,5.868411158380908,397.983074165483401,7981.852040446078718,2027.857394149862785,0.570450180647486,0.585552382682283
11151601601,11,1115,111516,111516016,016,01,01601,11,15,16,016,01,170,17,1,11151601601,12,10,2,11,12,0,6,6,0,0,0,8,16,16,11,5,1,2,3,3,11,7,4,6,5,26,15,11,5,3,17,1,12,7,0,6,4,0.230770919322475,-0.360249906778336,0.999501109123230,0.053255217204940,497,11151601601,30,4.388000000000003,1.627560899861699,1210.154257613125765,93709.924948514177231,266.235699293472180,0.370911782101572,0.718486118426688
11151601809,11,1115,111516,111516018,018,09,01809,11,15,16,018,09,170,17,1,11151601809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112470662554672,-0.160626456141472,0.997723340988159,0.012649649935487,,,,,,1652.687152405049801,63421.360554208127724,,,0.883528871383871
11151600902,11,1115,111516,111516009,009,02,00902,11,15,16,009,02,170,17,1,11151600902,19,13,6,19,12,7,0,0,19,0,0,12,50,50,45,5,4,12,15,29,45,23,22,35,20,116,57,59,26,12,58,20,56,25,10,43,19,0.252395048556715,-0.255472004413605,0.997662305831909,0.063703260535946,460,11151600902,20,9.745499999999998,2.420420744198698,498.962554116188016,7048.388433635023830,1095.999201169298658,0.248362910491888,0.605060436480708
11151602215,11,1115,111516,111516022,022,15,02215,11,15,16,022,15,170,17,1,11151602215,27,19,8,27,22,5,0,2,25,0,0,15,61,61,52,9,3,21,17,25,52,25,27,41,26,148,69,79,28,19,79,22,67,42,13,68,21,0.267046159076288,-0.238695114850998,0.999491155147552,0.071313651077398,554,11151602215,32,8.726249999999997,2.718083705896137,529.569039563717752,12416.436796663865607,1157.177092236567432,0.311483593284187,0.639067217526797
11151602216,11,1115,111516,111516022,022,16,02216,11,15,16,022,16,170,17,1,11151602216,28,18,10,26,16,12,0,14,13,1,0,23,70,70,55,15,5,29,26,21,55,23,32,51,29,157,65,92,29,18,79,31,76,28,22,62,27,0.251792559100823,-0.279389798641205,0.999640643596649,0.063399492818541,555,11151602216,38,8.209999999999999,3.715829542536793,908.700459213758904,23932.378462636861514,1119.193301959965311,0.452597995436881,0.631468792914129
11151600903,11,1115,111516,111516009,009,03,00903,11,15,16,009,03,170,17,1,11151600903,32,20,12,32,21,11,0,10,22,0,0,27,92,92,84,8,16,29,47,31,84,48,36,71,41,221,105,116,50,26,120,25,98,56,26,106,24,0.225383401110509,-0.304010123014450,0.995963037014008,0.050797677496141,461,11151600903,37,7.109189189189189,3.211548067675616,968.932515356829413,21295.356325781103806,978.311744712802238,0.451746040541354,0.666211082427756
11151602904,11,1115,111516,111516029,029,04,02904,11,15,16,029,04,170,17,1,11151602904,1,0,1,0,0,1,0,1,0,0,0,1,39,39,36,3,36,0,23,9,36,27,9,20,8,75,31,44,12,5,39,19,21,24,19,29,19,0.237162891166193,-0.393613606691360,0.993999660015106,0.056246236946307,629,11151602904,3,22.493333333333329,15.513401733125230,253.011938280308925,3735.413097465453575,10729.566297727038545,0.689688873731116,0.451316357706082
11151402002,11,1115,111514,111514020,020,02,02002,11,15,14,020,02,170,17,1,11151402002,7,0,7,5,0,7,0,0,7,0,0,4,127,127,109,18,40,33,84,16,109,67,42,77,36,256,126,130,28,23,157,48,65,64,102,116,58,0.240474807257066,-0.394655793905258,0.998053252696991,0.057828132925323,311,11151402002,7,24.888571428571428,12.816223349816473,708.069761821418297,13493.461086583363794,6372.114460404255624,0.514944113469839,0.478114624133624
11151602905,11,1115,111516,111516029,029,05,02905,11,15,16,029,05,170,17,1,11151602905,23,5,18,21,5,18,14,8,1,0,0,9,137,137,111,26,5,2,60,39,111,78,33,63,27,229,104,125,25,20,112,72,108,62,35,87,70,0.273319432406929,-0.242944702506065,0.996716201305389,0.074703512131246,630,11151602905,21,14.725714285714286,1.970179107158968,402.951187365575095,9593.716585041129292,2449.080107677875731,0.133791751553287,0.532726443010766
11151602906,11,1115,111516,111516029,029,06,02906,11,15,16,029,06,170,17,1,11151602906,17,1,16,13,1,16,0,17,0,0,0,14,121,121,90,31,5,2,52,36,90,67,23,51,19,192,90,102,22,12,95,63,87,49,30,70,65,0.276849992555016,-0.318094849586487,0.997569084167480,0.076645918377712,631,11151602906,15,15.362666666666664,0.697561739885710,415.417189563159752,7536.272377410239642,2462.164568742015035,0.045406292736876,0.589069807935164
11151402003,11,1115,111514,111514020,020,03,02003,11,15,14,020,03,170,17,1,11151402003,15,0,15,12,0,15,0,13,2,0,0,14,178,178,156,22,34,35,126,20,156,100,56,117,45,362,170,192,41,31,181,109,159,86,84,158,95,0.233502426753257,-0.359038382768631,0.998217761516571,0.054523383299660,312,11151402003,15,18.445333333333330,6.479531361654688,665.609540133563996,19027.120508712574519,5023.143378506102636,0.351282963802300,0.475225267809006
11151501804,11,1115,111515,111515018,018,04,01804,11,15,15,018,04,170,17,1,11151501804,12,0,12,12,0,12,0,0,12,0,0,0,118,118,109,9,4,3,83,17,109,58,51,93,40,289,146,143,32,35,167,55,148,74,29,123,55,0.254713025889983,-0.264448583126068,0.999332726001740,0.064878725558031,421,11151501804,11,17.497272727272726,4.934641001955645,434.324656960042887,12123.636978885147983,3729.724164204884801,0.282023437530587,0.525368911055330
11151603405,11,1115,111516,111516034,034,05,03405,11,15,16,034,05,170,17,1,11151603405,7,7,0,7,7,0,0,4,2,0,1,0,10,10,9,1,0,4,4,3,9,5,4,8,2,22,11,11,1,2,11,8,12,5,3,10,7,0.226660030108574,-0.140015810728073,0.998352289199829,0.051374769248820,663,11151603405,6,7.328333333333343,3.216335907001419,297.030729538132391,5203.154216849879958,781.902529680455586,0.438890503570809,0.688906202947340
11151401605,11,1115,111514,111514016,016,05,01605,11,15,14,016,05,170,17,1,11151401605,27,4,23,25,5,22,1,8,18,0,0,16,178,178,159,19,15,62,93,60,159,87,72,117,67,403,201,202,53,59,236,55,193,126,41,218,54,0.167952064998305,-0.364443719387054,0.999414741992950,0.028207896137195,291,11151401605,41,9.872439024390243,5.391063800627758,2700.003843633107863,232792.448529427143512,1602.671618496540987,0.546072129421000,0.876059850058993
11151603406,11,1115,111516,111516034,034,06,03406,11,15,16,034,06,170,17,1,11151603406,13,10,3,13,11,2,0,6,7,0,0,1,29,29,23,6,3,9,9,13,23,12,11,19,12,59,30,29,10,7,30,12,31,11,5,21,16,0.251007486279748,-0.241807416081429,0.999249875545502,0.063004758168478,664,11151603406,10,7.160000000000002,3.317090425190261,295.874990467042892,5113.873709599948597,1005.371465048165533,0.463280785641098,0.622172349195545
11151603407,11,1115,111516,111516034,034,07,03407,11,15,16,034,07,170,17,1,11151603407,21,18,3,21,14,7,0,17,2,2,0,0,42,42,31,11,6,8,7,21,31,16,15,23,15,83,40,43,15,13,43,12,38,27,4,37,11,0.254902642869173,-0.174605086445808,0.998904287815094,0.064975357341689,665,11151603407,16,8.002500000000001,2.126030730414462,316.327222849690941,6233.405586432253585,778.674604024731025,0.265670819170817,0.597659303161754
11151603408,11,1115,111516,111516034,034,08,03408,11,15,16,034,08,170,17,1,11151603408,20,10,10,19,12,8,0,16,4,0,0,2,58,58,42,16,7,11,11,25,42,30,12,24,12,87,39,48,12,8,46,21,49,15,11,46,18,0.239942439122605,-0.233187824487686,0.999193906784058,0.057572374092105,666,11151603408,31,7.494193548387097,3.816328754351533,665.040781234317706,18445.025399874728464,1042.164732143573929,0.509238082751797,0.631096069413222
11151603409,11,1115,111516,111516034,034,09,03409,11,15,16,034,09,170,17,1,11151603409,7,3,4,7,3,4,0,5,2,0,0,0,18,18,15,3,2,6,4,7,15,10,5,13,6,37,18,19,5,5,17,10,24,6,4,14,10,0.265806308541251,-0.222015231847763,0.997312366962433,0.070652993660327,667,11151603409,7,7.979999999999998,3.653418490491701,318.559593763091527,6141.047639391514167,1762.379842077369858,0.457821865976404,0.622648764367180
11151603410,11,1115,111516,111516034,034,10,03410,11,15,16,034,10,170,17,1,11151603410,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199820929884424,-0.384942322969437,0.999522030353546,0.039928404019876,668,11151603410,48,3.215208333333332,1.595236245537948,2635.937279649576340,300773.985512573330197,236.916753349131881,0.496153306459026,0.791852973307634
11151601602,11,1115,111516,111516016,016,02,01602,11,15,16,016,02,170,17,1,11151601602,38,36,2,38,37,1,4,28,5,1,0,18,51,51,40,11,11,2,20,17,40,20,20,31,18,104,47,57,20,9,57,18,66,16,3,35,16,0.228681430472079,-0.340469092130661,0.990837752819061,0.052295196642757,498,11151601602,45,5.146000000000000,2.400328954728725,627.720383610096519,15106.777664415587424,350.040343398567245,0.466445580009468,0.545414233508698
11151601603,11,1115,111516,111516016,016,03,01603,11,15,16,016,03,170,17,1,11151601603,51,38,13,51,45,6,15,26,9,1,0,12,93,93,73,20,8,12,31,37,73,51,22,47,19,160,85,75,19,17,71,53,99,29,9,52,55,0.253462775658761,-0.320739179849625,0.995718002319336,0.064243378644643,499,11151601603,59,6.006949152542374,2.423914086218808,1375.776335968654621,72751.755808813992189,488.092126076795068,0.403518329299144,0.620249252010349
11151400702,11,1115,111514,111514007,007,02,00702,11,15,14,007,02,170,17,1,11151400702,14,7,7,14,8,6,0,5,8,1,0,2,46,46,38,8,5,10,11,23,38,26,12,26,12,84,42,42,13,9,44,18,37,18,6,38,16,0.233348365787405,-0.261513650417328,0.992250084877014,0.054451459815652,244,11151400702,16,7.865625000000000,3.252463617526462,346.043033767497434,6499.945373864507019,737.115502193613111,0.413503519113416,0.602601731097141
11151600702,11,1115,111516,111516007,007,02,00702,11,15,16,007,02,170,17,1,11151600702,10,0,10,7,0,10,0,4,6,0,0,2,151,151,130,20,13,1,81,43,131,67,64,107,66,376,160,216,70,53,202,51,182,94,32,158,49,0.211609189994777,-0.340486735105515,0.998727023601532,0.044778449290245,453,11151600702,9,19.419999999999998,7.906834069335215,434.116630167647997,12201.314663138144169,4902.048612242271702,0.407149025197488,0.663415446689761
11151602507,11,1115,111516,111516025,025,07,02507,11,15,16,025,07,170,17,1,11151602507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146685220417860,-0.257400661706924,0.998654007911682,0.021516553889036,,,,,,971.273640421387199,38313.009865724736301,,,0.870440043906011
11151402201,11,1115,111514,111514022,022,01,02201,11,15,14,022,01,170,17,1,11151402201,7,0,7,6,0,7,0,0,7,0,0,0,159,159,139,20,91,2,99,31,139,86,53,97,42,316,149,167,41,24,191,60,113,92,78,145,64,0.233843628234338,-0.363183259963989,0.996065020561218,0.054682842465799,319,11151402201,7,31.994285714285720,0.613727875170995,363.512477230450884,6222.999280173668012,7010.061009824405119,0.019182421531510,0.479287834653184
11151600301,11,1115,111516,111516003,003,01,00301,11,15,16,003,01,170,17,1,11151600301,12,0,12,11,0,12,3,9,0,0,0,6,96,96,73,23,2,2,34,35,73,47,26,54,27,172,72,100,28,15,98,31,78,40,24,79,31,0.264211091857322,-0.346609711647034,0.997027516365051,0.069807501060438,436,11151600301,12,15.035833333333334,1.656159074119356,337.144888124176020,6702.420517742179072,2779.185050826104543,0.110147474862452,0.576280966178442
11151400203,11,1115,111514,111514002,002,03,00203,11,15,14,002,03,170,17,1,11151400203,5,0,5,4,0,5,0,1,4,0,0,0,138,138,116,22,33,29,90,11,116,84,32,66,23,242,103,139,25,17,126,74,78,60,82,97,68,0.275495120218737,-0.433919161558151,0.999353289604187,0.075897561264337,224,11151400203,5,34.036000000000001,4.411987080670118,360.344030942570498,6683.315391619122238,9429.866053358558929,0.129627073706373,0.459353411505807
11151600302,11,1115,111516,111516003,003,02,00302,11,15,16,003,02,170,17,1,11151600302,14,0,14,11,0,14,0,12,2,0,0,9,175,175,147,28,25,1,85,51,147,82,65,109,50,363,175,188,48,44,174,97,155,97,67,149,94,0.264268895429097,-0.411877185106277,0.999761819839478,0.069838049091315,437,11151600302,10,16.608000000000001,2.616251771778354,412.630421106201084,9809.023643858805372,3331.437777716780147,0.157529610535787,0.551154991982045
11151701802,11,1115,111517,111517018,018,02,01802,11,15,17,018,02,170,17,1,11151701802,47,0,47,38,0,47,12,30,3,2,0,36,387,387,306,81,49,21,144,145,306,210,96,194,90,694,331,363,89,72,345,188,295,181,133,286,178,0.294532746359383,-0.425597250461578,0.999364912509918,0.086749538678001,789,11151701802,68,15.869558823529413,5.897257504223040,1320.588806707530694,61896.437015732830332,3582.548745144365967,0.371608156836680,0.504268409157983
